MOF_no,ethane_avg(mol/kg),ethylene_avg(mol/kg),C2H6/C2H4 Selectivity (1Bar),TSN,oms,Df,AV_Volume_fraction_1.9,channel_dimentionality
ddmof_15847,0.077725,0.379466,1.84344578960961,0.020646120569627,8,36.48964,0.70948,3
ddmof_15848,0.094644,0.446211,1.90895338752294,0.026575592644596,8,29.27673,0.8051,3
ddmof_15849,0.097327,0.436599,2.00628723382326,0.029431014188603,8,33.98092,0.66502,3
ddmof_1585,0.166065,0.809819,1.84557907384243,0.044195319731042,21,7.08005,0.28302,3
ddmof_15850,0.067621,0.337018,1.80580562462539,0.017356349786091,8,29.95772,0.72932,3
ddmof_15851,0.085268,0.515191,1.48956794664503,0.014756507224779,8,37.45445,0.87634,3
ddmof_15852,0.055874,0.252161,1.99422591122339,0.016749592299998,8,28.51465,0.57106,3
ddmof_15853,0.047213,0.323018,1.31545920041608,0.005622000473362,8,34.82549,0.82942,3
ddmof_15854,0.072519,0.335815,1.94354331998273,0.020928564613081,8,24.30653,0.56756,3
ddmof_15855,0.142058,0.540192,2.36679180735738,0.053152429419718,8,22.72986,0.63762,3
ddmof_15856,0.070474,0.468732,1.35315276106603,0.00925653635937,8,37.7275,0.87566,3
ddmof_15857,0.126011,0.593881,1.90964014676341,0.035402984048035,8,26.25087,0.5809,3
ddmof_15858,0.042598,0.259324,1.47838996776234,0.007232672111579,8,34.40313,0.64426,3
ddmof_15859,0.069565,0.319548,1.95928311239626,0.020319741383541,8,22.39065,0.52012,3
ddmof_1586,0.112214,0.602674,1.67574177747837,0.025159175191391,20,8.09623,0.32102,3
ddmof_15860,0.100344,0.37857,2.38554560583247,0.037888662539827,8,29.68132,0.63994,3
ddmof_15861,0.07202,0.481478,1.34622973427654,0.009299163244304,8,36.07441,0.8763,3
ddmof_15862,0.049894,0.374962,1.19757735450526,0.003906878578799,8,31.28601,0.83624,3
ddmof_15863,0.113776,0.558412,1.83374282787619,0.029961593011972,8,23.18875,0.57652,3
ddmof_15864,0.114884,0.639922,1.61575316991758,0.023938955410546,8,30.62988,0.84938,3
ddmof_15865,0.123415,0.719137,1.54453880136886,0.023300606736853,8,42.55145,0.90406,3
ddmof_15866,0.123575,0.576532,1.92907765744139,0.035262090544863,8,32.8236,0.61284,3
ddmof_15867,0.065615,0.289207,2.04191115706051,0.020343067397006,8,23.43475,0.51948,3
ddmof_15868,0.058602,0.357146,1.47675740453484,0.009921855224922,8,28.0738,0.81524,3
ddmof_15869,0.041457,0.180293,2.06948134425629,0.013094670857287,8,30.07204,0.6152,3
ddmof_1587,0.134645,0.737448,1.64324128616526,0.029043106650599,16,8.48512,0.3659,3
ddmof_15870,0.081151,0.515284,1.41739118621964,0.012293542905192,8,39.94924,0.87878,3
ddmof_15871,0.110055,0.531965,1.8619552038198,0.029711463411756,8,28.38046,0.5666,3
ddmof_15872,0.10211,0.575617,1.59653033180049,0.020746421229984,8,38.61793,0.88428,3
ddmof_15873,0.073379,0.405948,1.62683644210589,0.015508203472843,8,34.57949,0.84078,3
ddmof_15874,0.083646,0.343162,2.19375688450353,0.028539052997143,8,25.81523,0.72768,3
ddmof_15875,0.125386,0.524869,2.15001076459078,0.041683401376085,8,24.09481,0.74994,3
ddmof_15876,0.07633,0.403817,1.70119138124447,0.017613389754549,8,23.51156,0.78192,3
ddmof_15877,0.064431,0.319645,1.81413443038371,0.016666332354901,8,25.35966,0.59796,3
ddmof_15878,0.081761,0.446301,1.64877291334772,0.017755287772752,8,33.17926,0.84326,3
ddmof_15879,0.0692,0.419728,1.48381809171654,0.011859541809715,8,30.07483,0.8421,3
ddmof_1588,0.082302,0.392766,1.88590152915476,0.022675765779373,19,9.91824,0.54824,3
ddmof_15880,0.063784,0.38326,1.49782393153473,0.011191589451429,8,29.77772,0.82082,3
ddmof_15881,0.096287,0.417306,2.07661284525025,0.030557212503517,8,20.16459,0.4897,3
ddmof_15882,0.143976,0.59246,2.18712486918948,0.04893363838918,8,14.49414,0.58846,3
ddmof_15883,0.090244,0.518404,1.56672402219119,0.017596903387181,8,35.40339,0.87532,3
ddmof_15884,0.067152,0.2905,2.08044061962134,0.021364766356222,8,16.8691,0.48114,3
ddmof_15885,0.060061,0.32497,1.66338123519094,0.013272988370389,8,24.4364,0.80646,3
ddmof_15886,0.0795,0.357932,1.99898304705922,0.023914324322641,8,26.02685,0.54992,3
ddmof_15887,0.047143,0.200696,2.11407800853031,0.015327179705539,8,28.62606,0.63932,3
ddmof_15888,0.11595,0.574687,1.81585802358501,0.030040545069907,8,36.77554,0.87494,3
ddmof_15889,0.05787,0.312001,1.66932157268727,0.01287839013664,8,30.20741,0.59816,3
ddmof_1589,0.120539,0.607895,1.78460260406814,0.030320563564609,20,7.00809,0.27008,3
ddmof_15890,0.147031,0.63887,2.07128054220733,0.046496925439497,8,27.54352,0.68098,3
ddmof_15891,0.078244,0.365347,1.92747169129622,0.022298601721677,8,33.73778,0.7378,3
ddmof_15892,0.096143,0.51409,1.68314302943064,0.021739953498948,8,31.41362,0.64966,3
ddmof_15893,0.106705,0.414842,2.31496569778373,0.038898727296502,8,28.46767,0.64794,3
ddmof_15894,0.089527,0.437959,1.83976810614692,0.023703444777455,8,26.65799,0.80266,3
ddmof_15895,0.135929,0.634194,1.92900122044674,0.038784961720743,8,24.80244,0.81646,3
ddmof_15896,0.068694,0.330427,1.8710516997703,0.018690661109096,8,23.8297,0.77806,3
ddmof_15897,0.07826,0.308991,2.27948386846219,0.028004286299153,8,28.00461,0.6293,3
ddmof_15898,0.088345,0.49759,1.59791193552925,0.017982875712118,8,37.98343,0.87076,3
ddmof_15899,0.104459,0.470353,1.99877751390977,0.031417554206848,8,22.77763,0.57444,3
ddmof_159,0.089553,0.466965,1.72599017056953,0.021227492500826,20,13.24388,0.65452,3
ddmof_1590,0.094776,0.537654,1.58649242821592,0.018996712238937,20,7.75276,0.31616,3
ddmof_15900,0.127115,0.750877,1.52359840559772,0.023245584816663,8,42.8578,0.89608,3
ddmof_15901,0.073383,0.377164,1.75108706027086,0.017854651796722,8,30.22428,0.57772,3
ddmof_15902,0.056237,0.3301,1.53327173583762,0.010438663014486,8,34.5306,0.82832,3
ddmof_15903,0.075521,0.371767,1.82826609139596,0.019789477869893,8,32.39156,0.712,3
ddmof_15904,0.074387,0.395548,1.69254553176858,0.017000431805772,8,32.25744,0.85006,3
ddmof_15905,0.099397,0.414039,2.16060081296689,0.033255705071941,8,29.43513,0.69498,3
ddmof_15906,0.084355,0.482694,1.57282874864821,0.016591062763975,8,33.0392,0.83882,3
ddmof_15907,0.084678,0.402438,1.89371282035991,0.023482404997491,8,25.8929,0.81534,3
ddmof_15908,0.097561,0.499268,1.75867269682816,0.023920495860337,8,33.862,0.83626,3
ddmof_15909,0.069553,0.27971,2.23795001966322,0.024333143700161,8,23.74098,0.54368,3
ddmof_1591,0.119814,0.535902,2.01217013558449,0.036383282241105,53,7.39823,0.27586,3
ddmof_15910,0.11238,0.510802,1.98006272489145,0.033340780194436,8,21.37746,0.77182,3
ddmof_15911,0.070012,0.376611,1.67310036084979,0.015649221765424,8,24.79159,0.80626,3
ddmof_15912,0.066867,0.393066,1.53104822090947,0.012369650715003,8,42.13384,0.8732,3
ddmof_15913,0.129953,0.606011,1.92996001722741,0.037107859772343,8,29.94505,0.81026,3
ddmof_15914,0.127474,0.605759,1.89393141496866,0.035356730127194,8,23.69855,0.56216,3
ddmof_15915,0.072604,0.350626,1.86362677040493,0.019629140503203,8,40.04681,0.75498,3
ddmof_15916,0.071939,0.422195,1.5335354516278,0.013358627736532,8,33.96425,0.84228,3
ddmof_15917,0.082633,0.470875,1.57939368197505,0.016401856923969,8,32.10668,0.84296,3
ddmof_15918,0.112106,0.539413,1.87046659980386,0.030487221943953,8,24.89888,0.59338,3
ddmof_15919,0.082904,0.386114,1.93242410272614,0.023719037159433,8,24.1111,0.6961,3
ddmof_1592,0.110685,0.476399,2.09103083759622,0.035459095041011,13,4.07117,0.063,3
ddmof_15920,0.082813,0.541581,1.37618749549929,0.011484308700218,8,38.20862,0.88186,3
ddmof_15921,0.10504,0.496659,1.90343877791402,0.029362767395726,8,25.85235,0.7873,3
ddmof_15922,0.102867,0.430986,2.14810457880302,0.0341575449747,8,37.52533,0.66966,3
ddmof_15923,0.07688,0.320413,2.15946294313901,0.025704501710382,8,23.78302,0.51896,3
ddmof_15924,0.067835,0.319162,1.91286869990788,0.019108112889582,8,24.06377,0.54572,3
ddmof_15925,0.065258,0.275695,2.13033243257948,0.02143381907178,8,31.63546,0.599,3
ddmof_15926,0.053148,0.234553,2.03933439350595,0.016448691805889,8,28.83068,0.6152,3
ddmof_15927,0.085187,0.375058,2.04417183475622,0.02645204576628,8,29.12792,0.59246,3
ddmof_15928,0.049815,0.368752,1.21581713455113,0.004227712352874,8,30.69475,0.83856,3
ddmof_15929,0.154214,0.63633,2.18114186035548,0.052229800926869,8,12.81227,0.3808,3
ddmof_1593,0.096694,0.389161,2.23621071998479,0.033795783437987,11,4.31336,0.05566,2
ddmof_15930,0.05528,0.319604,1.55667638702895,0.010624724109281,8,30.73094,0.83296,3
ddmof_15931,0.104292,0.548648,1.71080182557851,0.024320863635535,8,29.39402,0.62144,3
ddmof_15932,0.045464,0.30307,1.35010393638433,0.005927014540056,8,31.46563,0.83078,3
ddmof_15933,0.080046,0.417331,1.72624128090173,0.01897902650952,8,25.6571,0.81594,3
ddmof_15934,0.167768,0.824059,1.83228628047264,0.044121864948259,8,14.12757,0.33294,3
ddmof_15935,0.079146,0.402933,1.76782244194444,0.019583778825308,8,32.43961,0.76946,3
ddmof_15936,0.061009,0.266181,2.06281064388518,0.019184851317176,8,21.07822,0.55328,3
ddmof_15937,0.148729,0.606057,2.20863879140081,0.051181321855343,8,27.34827,0.6957,3
ddmof_15938,0.066962,0.353912,1.70284703542123,0.015479983044632,8,21.14691,0.71982,3
ddmof_15939,0.046237,0.308578,1.34855044753677,0.006004669610366,8,29.43782,0.82176,3
ddmof_1594,0.152279,0.791287,1.73200242137177,0.036325926244759,19,7.26229,0.25832,3
ddmof_15940,0.079155,0.289126,2.46396034946701,0.030999766694731,8,23.48261,0.57558,3
ddmof_15941,0.104742,0.555303,1.6975921253802,0.024073204955218,8,33.30716,0.62386,3
ddmof_15942,0.103637,0.483848,1.92773970337792,0.029541560213016,8,36.53994,0.66744,3
ddmof_15943,0.091894,0.41239,2.00549479861296,0.027772346191878,8,25.93181,0.80394,3
ddmof_15944,0.052922,0.3652,1.30421139101862,0.006104446275346,8,33.70033,0.84242,3
ddmof_15945,0.156479,0.649433,2.16852392779548,0.052602640758727,8,23.05603,0.64982,3
ddmof_15946,0.066902,0.291569,2.06509608360285,0.021070133479668,8,30.31946,0.65702,3
ddmof_15947,0.111465,0.39558,2.53598513575004,0.045048212324929,8,30.81566,0.61636,3
ddmof_15948,0.066532,0.273964,2.18564482924764,0.022592909268899,8,34.12861,0.66466,3
ddmof_15949,0.206993,0.940877,1.98000057393262,0.061407643785478,8,4.94473,0.07828,2
ddmof_1595,0.084541,0.452869,1.6801083757113,0.01905024041535,13,10.08993,0.5311,3
ddmof_15950,0.12652,0.597814,1.90473960128067,0.035404801537613,8,34.0448,0.84484,3
ddmof_15951,0.083485,0.341867,2.19782839525312,0.028551350726042,8,22.39897,0.53678,3
ddmof_15952,0.085535,0.367399,2.0953105479329,0.027477981830999,8,32.04835,0.63918,3
ddmof_15953,0.067196,0.295649,2.04554725366905,0.020885156269196,8,27.40177,0.62864,3
ddmof_15954,0.090968,0.469128,1.74517828822837,0.021999683043623,8,31.1992,0.82734,3
ddmof_15955,0.056632,0.286701,1.77776847656618,0.014150932383693,8,20.43502,0.72478,3
ddmof_15956,0.03694,0.249143,1.33441437246882,0.004628238862096,8,31.43891,0.82586,3
ddmof_15957,0.107984,0.499631,1.94514751886893,0.031202251463181,8,15.6056,0.65768,3
ddmof_15958,0.079613,0.458009,1.56441685643732,0.015472984530455,8,33.33629,0.86582,3
ddmof_15959,0.142733,0.746948,1.71979441674655,0.033610272226355,8,42.84392,0.89116,3
ddmof_1596,0.079079,0.411158,1.73099149232169,0.018844125035145,61,11.84798,0.51028,3
ddmof_15960,0.074341,0.389371,1.71833290101215,0.017478112208157,8,22.49712,0.77094,3
ddmof_15961,0.071411,0.410634,1.56513829833867,0.01389320418743,8,31.93566,0.8266,3
ddmof_15962,0.075825,0.346766,1.96796975482025,0.022293946665831,8,22.07314,0.55776,3
ddmof_15963,0.061656,0.317149,1.74966340742049,0.014979603210118,8,34.25427,0.8278,3
ddmof_15964,0.102079,0.595641,1.54239046674087,0.019210689243283,8,40.8825,0.88398,3
ddmof_15965,0.064131,0.400022,1.44286814225218,0.010211363940456,8,39.98075,0.87444,3
ddmof_15966,0.077856,0.431246,1.62483594050727,0.016412785745125,8,32.23061,0.84304,3
ddmof_15967,0.11316,0.642782,1.58442520170135,0.022617486282822,8,37.50378,0.87868,3
ddmof_15968,0.088949,0.38144,2.09873374580537,0.028637783938352,8,18.93722,0.45738,3
ddmof_15969,0.083214,0.356641,2.09994364080406,0.026812186480661,8,21.2682,0.50506,3
ddmof_1597,0.092623,0.450487,1.85045739388706,0.024756191159804,12,12.055,0.61404,3
ddmof_15970,0.104326,0.515256,1.82226698961293,0.027188608346002,8,26.24082,0.59096,3
ddmof_15971,0.091961,0.415561,1.99164262286403,0.027515780656917,7,32.09602,0.76728,3
ddmof_15972,0.166983,0.773462,1.94301336070809,0.048170552330843,8,25.25789,0.49306,3
ddmof_15973,0.088444,0.413143,1.92668398109129,0.025189778674079,8,37.79984,0.67254,3
ddmof_15974,0.118567,0.429554,2.48421153102986,0.046856323573695,8,25.23749,0.64062,3
ddmof_15975,0.11326,0.547462,1.86193744953988,0.030576245762356,8,29.17782,0.845,3
ddmof_15976,0.064059,0.334319,1.72449367221127,0.015160305762598,8,31.90913,0.7007,3
ddmof_15977,0.121524,0.485116,2.25454530462817,0.042905137880107,8,9.20992,0.19642,3
ddmof_15978,0.077,0.442693,1.56541892462722,0.014986554642958,8,28.62687,0.80636,3
ddmof_15979,0.10607,0.535157,1.78383166061548,0.026661104757608,8,29.60947,0.83042,3
ddmof_1598,0.078248,0.386035,1.82426982009403,0.020429697816782,22,6.38858,0.22578,3
ddmof_15980,0.075911,0.314652,2.17128446664887,0.025560503344597,8,25.56521,0.54716,3
ddmof_15981,0.081641,0.497541,1.47680090685994,0.013823613350106,8,38.95444,0.87142,3
ddmof_15982,0.077539,0.435648,1.6018689400617,0.015866571446955,8,29.37912,0.83258,3
ddmof_15983,0.129429,0.644425,1.80759747061334,0.033276419158242,8,46.22264,0.84156,3
ddmof_15984,0.078269,0.38056,1.85101166701703,0.020929847241991,8,29.93743,0.63332,3
ddmof_15985,0.08536,0.298969,2.56963096508334,0.034986567822022,8,21.67069,0.5344,3
ddmof_15986,0.116718,0.536401,1.95835205378066,0.034068906634809,8,27.41315,0.52564,3
ddmof_15987,0.073309,0.454145,1.45279811513944,0.011891105971552,8,32.59689,0.8417,3
ddmof_15988,0.112457,0.565098,1.79103978424981,0.02846345517749,8,30.70596,0.85588,3
ddmof_15989,0.071095,0.279308,2.29085812078422,0.025594071528274,8,29.83634,0.64376,3
ddmof_1599,0.122967,0.594234,1.86240268984945,0.033210139168262,19,6.02799,0.22246,3
ddmof_15990,0.115967,0.485099,2.15152577102818,0.038587619446767,8,18.77626,0.73098,3
ddmof_15991,0.112363,0.572691,1.76581612073527,0.027747534668469,8,35.30342,0.86556,3
ddmof_15992,0.097309,0.499333,1.7539017048743,0.023743906896204,8,34.45755,0.86574,3
ddmof_15993,0.109326,0.638333,1.5414117709722,0.020544396641836,8,38.78214,0.88164,3
ddmof_15994,0.101344,0.493122,1.84963558713665,0.027067581084223,8,32.87303,0.79116,3
ddmof_15995,0.060267,0.293346,1.84902129226238,0.016087788226936,8,19.54155,0.68092,3
ddmof_15996,0.071434,0.353745,1.8174278081669,0.018534063398665,8,32.33712,0.80636,3
ddmof_15997,0.080008,0.333959,2.15616887102908,0.026697291203537,8,31.23194,0.62992,3
ddmof_15998,0.124167,0.562054,1.98824846011237,0.037060205790356,8,19.26666,0.49296,3
ddmof_15999,0.040952,0.175861,2.0957915626546,0.013159846884205,8,26.17805,0.51656,3
ddmof_16,0.118057,0.627318,1.69373906057215,0.027016931631876,19,9.73608,0.48038,3
ddmof_160,0.10434,0.550549,1.70567924017662,0.024196170927449,20,7.71975,0.33616,3
ddmof_1600,0.107182,0.516529,1.8675388990744,0.029075224325793,12,5.40208,0.16154,3
ddmof_16000,0.073251,0.320052,2.05984964943197,0.022988765816171,8,26.85109,0.53204,3
ddmof_16001,0.079135,0.469514,1.51691962327002,0.014320472938784,8,34.33639,0.84366,3
ddmof_16002,0.064224,0.376027,1.53716621412824,0.011991958611532,8,34.83415,0.8257,3
ddmof_16003,0.107623,0.614874,1.57529347476068,0.021240633922723,8,37.97283,0.88086,3
ddmof_16004,0.071646,0.333936,1.93095084087969,0.020474364644147,8,22.39744,0.5003,3
ddmof_16005,0.09142,0.536884,1.53250981590064,0.016949566477632,8,40.88391,0.88266,3
ddmof_16006,0.141724,0.494852,2.57757066759354,0.058278408366147,8,21.16543,0.52728,3
ddmof_16007,0.108529,0.482384,2.02486193571926,0.033252788145443,8,23.84094,0.77174,3
ddmof_16008,0.078155,0.383501,1.83414124083118,0.020588588618265,6,21.11341,0.45082,3
ddmof_16009,0.073719,0.360438,1.84073543854976,0.019534899070572,8,33.125,0.83486,3
ddmof_1601,0.111512,0.609496,1.64661950201478,0.024152747023196,21,12.53264,0.5061,3
ddmof_16010,0.097947,0.54175,1.62717674203969,0.020709397309195,8,33.62639,0.848,3
ddmof_16011,0.077803,0.399361,1.75336850618864,0.01897406669933,8,33.9498,0.84828,3
ddmof_16012,0.068249,0.291772,2.10520886171394,0.022064573386693,8,29.61222,0.61058,3
ddmof_16013,0.076024,0.332882,2.05543105364664,0.023788131103781,8,25.33183,0.61042,3
ddmof_16014,0.146875,0.685916,1.92716746657025,0.041847545029596,8,17.27042,0.44238,3
ddmof_16015,0.073732,0.432906,1.53286856731022,0.01367764866971,8,40.38101,0.86086,3
ddmof_16016,0.133857,0.686416,1.75507709610499,0.032700756266815,8,25.64049,0.51262,3
ddmof_16017,0.073954,0.436394,1.52519512183944,0.01355764719092,8,38.63916,0.85698,3
ddmof_16018,0.069534,0.314824,1.98779635605926,0.020746991008773,8,24.10488,0.52776,3
ddmof_16019,0.059452,0.324369,1.64956577231486,0.012923059637181,8,30.28458,0.81002,3
ddmof_1602,0.077406,0.405439,1.71827081262533,0.018197501397627,20,7.5678,0.27972,3
ddmof_16020,0.070944,0.40862,1.56256668787627,0.013751682900929,8,41.57075,0.86164,3
ddmof_16021,0.068545,0.374212,1.64854414075444,0.01488115926495,8,39.69024,0.87268,3
ddmof_16022,0.12064,0.720388,1.50718779324475,0.0214941112876,8,38.82784,0.89656,3
ddmof_16023,0.132231,0.596017,1.99671989221784,0.039711236346553,8,37.22544,0.8656,3
ddmof_16024,0.136401,0.665781,1.84386307209127,0.036245655850961,8,24.7608,0.56268,3
ddmof_16025,0.140402,0.545108,2.31810576986579,0.05126543827781,8,24.77579,0.6277,3
ddmof_16026,0.050217,0.243947,1.85266881740706,0.013448001715295,8,22.36515,0.7229,3
ddmof_16027,0.068577,0.380037,1.62403397563921,0.014441980904255,8,40.1434,0.86302,3
ddmof_16028,0.096086,0.460111,1.87948994916444,0.026331408170784,8,30.75179,0.60252,3
ddmof_16029,0.081625,0.433789,1.6935076730853,0.018674752646985,8,27.64635,0.80926,3
ddmof_1603,0.133435,0.605454,1.9834950301757,0.039687721049905,42,9.46517,0.38884,3
ddmof_16030,0.054314,0.265406,1.84180463139492,0.014406438756426,8,38.87382,0.66506,3
ddmof_16031,0.091148,0.363157,2.25889078277439,0.032256842726415,8,26.10822,0.61392,3
ddmof_16032,0.092241,0.571219,1.45332875832211,0.014976605493976,8,37.03228,0.87628,3
ddmof_16033,0.119071,0.518514,2.06675036739606,0.037541660246432,8,26.79044,0.8026,3
ddmof_16034,0.076561,0.400431,1.72076837207908,0.018047143820186,8,33.26758,0.83016,3
ddmof_16035,0.05307,0.311219,1.53470707122637,0.009872372974639,8,41.98097,0.78844,3
ddmof_16036,0.070332,0.285211,2.21936741570276,0.024350992482867,8,26.98968,0.60274,3
ddmof_16037,0.075157,0.432042,1.5656186204119,0.014632014040001,8,29.34791,0.82852,3
ddmof_16038,0.100958,0.452038,2.01005667665108,0.030611303874113,8,21.18046,0.74636,3
ddmof_16039,0.080291,0.337704,2.13979994314548,0.026525992324459,8,23.8783,0.525,3
ddmof_1604,0.112912,0.562237,1.80743707724678,0.029025518573786,19,6.72471,0.2443,3
ddmof_16040,0.110011,0.592918,1.66987509233992,0.024497688080033,8,41.59211,0.88506,3
ddmof_16041,0.073032,0.316922,2.07397403777586,0.023136779740755,8,30.9601,0.66158,3
ddmof_16042,0.060458,0.314199,1.73177508521669,0.014418718334589,8,28.18432,0.76636,3
ddmof_16043,0.103903,0.44127,2.11917193554966,0.033889646046131,8,18.80948,0.65836,3
ddmof_16044,0.066501,0.374702,1.59729331575492,0.013525284222838,8,42.27932,0.87234,3
ddmof_16045,0.089582,0.535939,1.50434657675594,0.015887179766109,8,22.59068,0.75216,3
ddmof_16046,0.097289,0.473836,1.84789885107928,0.0259448549566,8,31.82468,0.82876,3
ddmof_16047,0.084556,0.353601,2.15215454707424,0.028146447858756,8,23.00679,0.51676,3
ddmof_16048,0.103784,0.50734,1.84108487404896,0.027510420291818,8,32.95743,0.83782,3
ddmof_16049,0.133228,0.539382,2.22301077900264,0.046222331291377,8,18.32564,0.62618,3
ddmof_1605,0.164883,0.812873,1.82555823603441,0.043099705830214,21,5.9086,0.22502,3
ddmof_16050,0.068848,0.322034,1.92411981343585,0.019568812427803,8,37.50928,0.73162,3
ddmof_16051,0.099981,0.569062,1.58124949478264,0.019896258968464,8,38.59033,0.8845,3
ddmof_16052,0.059244,0.262891,2.02820180226786,0.018194493817551,8,23.97979,0.59368,3
ddmof_16053,0.079605,0.363329,1.97189049043704,0.023474144704388,8,27.93586,0.59614,3
ddmof_16054,0.080111,0.35128,2.05249089045775,0.025017162279248,8,26.49096,0.66734,3
ddmof_16055,0.10578,0.53409,1.78250856597203,0.026554125351951,8,22.82995,0.8015,3
ddmof_16056,0.128333,0.636649,1.81418175478168,0.033197282455963,8,29.23062,0.81598,3
ddmof_16057,0.103327,0.516834,1.79930693414133,0.02635926054252,8,29.68589,0.8313,3
ddmof_16058,0.065119,0.262329,2.23410678956577,0.022733298714025,8,29.24572,0.55628,3
ddmof_16059,0.062835,0.402322,1.40562783044427,0.009291433272484,8,33.67072,0.86068,3
ddmof_1606,0.077068,0.425543,1.62994573991348,0.016351760108129,19,8.53454,0.40672,3
ddmof_16060,0.130254,0.641585,1.82717176991357,0.03409781093277,8,13.97804,0.34686,3
ddmof_16061,0.06239,0.344087,1.63188379683045,0.013269681077203,8,34.30789,0.81174,3
ddmof_16062,0.09739,0.44474,1.97083689346585,0.02869603006989,8,33.47181,0.83678,3
ddmof_16063,0.077612,0.391336,1.78493161886461,0.019528854287902,8,32.55965,0.83246,3
ddmof_16064,0.085545,0.395208,1.94810074694844,0.024774808313727,8,33.63743,0.72524,3
ddmof_16065,0.12448,0.44158,2.53707142533629,0.05033133374207,8,27.39747,0.62816,3
ddmof_16066,0.105906,0.434182,2.19528676914289,0.036165973375315,8,28.26643,0.6263,3
ddmof_16067,0.121848,0.542228,2.02245549842502,0.037270741259132,8,27.54543,0.54104,3
ddmof_16068,0.07331,0.373102,1.76839041334541,0.018149954314192,8,38.49061,0.80436,3
ddmof_16069,0.088344,0.426239,1.86537599797297,0.023920585458238,8,24.17572,0.74764,3
ddmof_1607,0.115221,0.634483,1.63438421517992,0.02458287958239,14,10.88581,0.51422,3
ddmof_16070,0.128181,0.454814,2.53648524451754,0.051814905604526,8,22.98763,0.57706,3
ddmof_16071,0.093722,0.447853,1.88342603488198,0.025768729825362,8,22.20496,0.76208,3
ddmof_16072,0.067815,0.316128,1.93065783480109,0.019375105718213,8,24.71176,0.52898,3
ddmof_16073,0.246356,1.080437,2.05213631151099,0.076913871854022,8,4.40882,0.0849,2
ddmof_16074,0.05727,0.323694,1.59233720736251,0.011570546922274,8,30.11453,0.82174,3
ddmof_16075,0.071833,0.376747,1.71599773853541,0.016846038913383,8,29.29718,0.8383,3
ddmof_16076,0.067992,0.28294,2.16274828585566,0.02277772635268,8,25.01198,0.58172,3
ddmof_16077,0.080212,0.329236,2.19267637803885,0.027350249635894,8,19.58481,0.47344,3
ddmof_16078,0.069617,0.287266,2.18109000020887,0.023577439079615,8,23.46853,0.52618,3
ddmof_16079,0.060781,0.359454,1.52183311355556,0.011084450430846,8,33.57735,0.82408,3
ddmof_1608,0.129149,0.646972,1.79658625102787,0.032861714021692,21,7.74461,0.44132,3
ddmof_16080,0.0692,0.266872,2.33370304865254,0.025468755073887,8,28.63024,0.63358,3
ddmof_16081,0.099317,0.48215,1.85388986829825,0.026625291774051,8,34.59454,0.84932,3
ddmof_16082,0.065018,0.376124,1.55576884219034,0.012479884529095,8,32.66344,0.84762,3
ddmof_16083,0.103843,0.593805,1.57389547073534,0.020454566887278,8,36.90976,0.88794,3
ddmof_16084,0.059843,0.249572,2.15804256887792,0.019991153010244,8,31.91044,0.5613,3
ddmof_16085,0.0723,0.297553,2.18683730293427,0.024568731030499,8,24.88097,0.5661,3
ddmof_16086,0.098534,0.536502,1.65294071597124,0.021505762584633,8,39.93805,0.87476,3
ddmof_16087,0.102231,0.444835,2.06836017849315,0.032266778764604,8,26.70034,0.6643,3
ddmof_16088,0.084517,0.357746,2.12623760992436,0.027688766153586,8,18.39126,0.66058,3
ddmof_16089,0.091391,0.419943,1.95864438745258,0.026682113545763,8,20.49566,0.5065,3
ddmof_1609,0.11546,0.644642,1.61196447020207,0.023941262007158,16,9.01676,0.45066,3
ddmof_16090,0.06595,0.332472,1.78526311990183,0.016599762292034,8,36.96907,0.7413,3
ddmof_16091,0.078383,0.376172,1.87533096562211,0.021404666978702,8,37.01036,0.72486,3
ddmof_16092,0.082056,0.370002,1.99594596785963,0.024629008320329,8,21.65288,0.55492,3
ddmof_16093,0.13473,0.707663,1.71348509106736,0.031510696862473,8,38.363,0.88828,3
ddmof_16094,0.101362,0.4933,1.84929657409284,0.027064319453141,8,30.19978,0.82168,3
ddmof_16095,0.092787,0.494318,1.68936393172007,0.021129754197564,8,32.9284,0.84326,3
ddmof_16096,0.077572,0.331982,2.10296943810207,0.025042798469735,7,25.25952,0.56478,3
ddmof_16097,0.09327,0.431038,1.94746170871246,0.026998766845966,8,22.36502,0.59258,3
ddmof_16098,0.085553,0.469317,1.64063309021408,0.018394876007523,8,33.0224,0.7735,3
ddmof_16099,0.087646,0.396493,1.98947774613928,0.026183285895356,8,24.21847,0.61284,3
ddmof_161,0.125788,0.630268,1.79620732767648,0.031994990865065,18,7.76789,0.3357,3
ddmof_1610,0.108886,0.540697,1.81242729292006,0.028120962983378,22,13.98148,0.62668,3
ddmof_16100,0.111101,0.525749,1.90187522943458,0.031017401836642,8,33.12817,0.84018,3
ddmof_16101,0.158479,0.793411,1.797695015572,0.040367139224939,8,22.92293,0.55234,3
ddmof_16102,0.05424,0.272042,1.79442880143507,0.013772958783743,8,33.99062,0.72196,3
ddmof_16103,0.084758,0.396232,1.92519029255588,0.024111418741682,8,24.99724,0.7918,3
ddmof_16104,0.052699,0.26681,1.77763577077321,0.013166464707914,8,27.77776,0.7688,3
ddmof_16105,0.069976,0.283048,2.22500777253328,0.024304871312878,8,29.01395,0.63212,3
ddmof_16106,0.104417,0.612823,1.53348193524068,0.019388009086324,8,35.58158,0.88436,3
